file,line,tags,names,candidate_schwab_fields,code
chains.py,86,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""last"": ct.get(""last""),"
chains.py,91,,totalVolume,chains.callExpDateMap.*.totalVolume|chains.putExpDateMap.*.totalVolume|chains.underlying.totalVolume|movers.screeners.*.totalVolume|quotes.extended.totalVolume|quotes.quote.totalVolume,"""totalVolume"": ct.get(""totalVolume""),"
chains.py,96,,quoteTimeInLong,chains.callExpDateMap.*.quoteTimeInLong|chains.putExpDateMap.*.quoteTimeInLong,"""quoteTimeInLong"": ct.get(""quoteTimeInLong""),"
chains.py,97,,tradeTimeInLong,chains.callExpDateMap.*.tradeTimeInLong|chains.putExpDateMap.*.tradeTimeInLong,"""tradeTimeInLong"": ct.get(""tradeTimeInLong""),"
clean_db.py,6,DATE_DIFF_DTE,,,- dte < 0 (expired options)
clean_db.py,7,DATE_DIFF_DTE,,,- dte IS NULL AND expiry < snapshot date
compare_clustering_modes.py,40,,close|high|low|open|volume,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""open"": o, ""high"": h, ""low"": l, ""close"": c, ""volume"": v}"
compare_clustering_modes.py,362,,open,pricehistory.candles.*.open,"with open(bars_file, ""r"") as f:"
compare_clustering_modes.py,520,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"print(""  Limitations: Schwab API returns last 5 days; session_date must fall within that window."")"
crash_trace.py,4,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"Run server, then when it crashes the last [DIAG] line shows where it got to."
crash_trace.py,19,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""""""Log checkpoint — last one before crash = failure point."""""""
db.py,153,GET_DEFAULT_ZERO,,,"labeled_by_col.get(col, 0) >= MIN_SAMPLES_STATISTICAL"
db.py,192,TIME_NOW_FALLBACK,,,return _wall_time.time()
db.py,217,DATE_DIFF_DTE,,,expiry:             Optional[str] = None  # '2026-02-23'
db.py,218,DATE_DIFF_DTE,,,dte:                Optional[int] = None  # days to expiry (ET authority)
db.py,219,DATE_DIFF_DTE,,,hours_to_expiry:    Optional[float] = None  # hours until 4pm ET on expiry date
db.py,226,,close|open,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.open,candle_body_pts:    Optional[float] = None  # abs(close - open)
db.py,227,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,candle_range_pts:   Optional[float] = None  # high - low
db.py,228,,ask|bid|spread,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,spread:             Optional[float] = None   # bid-ask spread (pts)
db.py,292,,close|open,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.open,"session_bucket:     Optional[str] = None  # 'open', 'morning', 'midday', 'afternoon', 'close'"
db.py,293,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"vix_bucket:         Optional[str] = None  # 'low', 'normal', 'elevated', 'high', 'extreme'"
db.py,296,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,gamma_pin:          Optional[float] = None  # strike with highest gamma
db.py,347,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"rules_conviction:   Optional[str] = None  # 'high', 'medium', 'low'"
db.py,380,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"pred_confidence:    Optional[str] = None  # 'low', 'medium', 'high'"
db.py,387,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"combined_conviction:Optional[str]   = None  # 'high', 'medium', 'low'"
db.py,394,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"regime_confidence:      Optional[str]   = None  # 'low', 'medium', 'high'"
db.py,404,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"fusion_confidence:      Optional[str]   = None  # 'low', 'medium', 'high'"
db.py,518,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,vol_oi_ratio:           Optional[float] = None  # volume/OI near ATM
db.py,519,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,flow_imbalance:         Optional[float] = None  # -1 to +1 bid/ask imbalance
db.py,529,DATE_DIFF_DTE,,,option_chain_json:      Optional[str] = None  # JSON list of contract dicts for snapshot.expiry
db.py,685,,gamma|vwap,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"level_name:     str         # 'Call Gamma Wall', 'VWAP', etc."
db.py,877,TIME_NOW_FALLBACK,,,ts = float(_wall_time.time() if set_ts_utc is None else set_ts_utc)
db.py,903,DATE_DIFF_DTE,,,"expiry              TEXT,"
db.py,904,DATE_DIFF_DTE,,,"dte                 INTEGER,"
db.py,905,DATE_DIFF_DTE,,,"hours_to_expiry     REAL,"
db.py,1124,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,-- Volatility signals
db.py,1162,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,-- Volatility Envelope
db.py,1235,,open,pricehistory.candles.*.open,"open                REAL,"
db.py,1236,,high,pricehistory.candles.*.high,"high                REAL,"
db.py,1237,,low,pricehistory.candles.*.low,"low                 REAL,"
db.py,1238,,close,chains.underlying.close|pricehistory.candles.*.close,"close               REAL    NOT NULL,"
db.py,1239,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"volume              REAL,"
db.py,1751,DEFAULT_ZERO_OR,,,return int(row[0] or 0)
db.py,1898,TIME_NOW_FALLBACK,,,"mname, _wall_time.time(), """", {""detail"": ""no_source_file""}"
db.py,1920,TIME_NOW_FALLBACK,,,now = _wall_time.time()
db.py,1990,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
db.py,2025,TIME_NOW_FALLBACK,,,"mname, _wall_time.time(), """", {""detail"": ""no_source_file""}"
db.py,2037,TIME_NOW_FALLBACK,,,now = _wall_time.time()
db.py,2098,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
db.py,2144,DEFAULT_ZERO_OR,,,return int(row[0] or 0)
db.py,2341,DATE_DIFF_DTE,,,"(""hours_to_expiry"",         ""REAL""),"
db.py,2589,,open,pricehistory.candles.*.open,"open                REAL,"
db.py,2590,,high,pricehistory.candles.*.high,"high                REAL,"
db.py,2591,,low,pricehistory.candles.*.low,"low                 REAL,"
db.py,2592,,close,chains.underlying.close|pricehistory.candles.*.close,"close               REAL    NOT NULL,"
db.py,2593,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"volume              REAL,"
db.py,2619,,close,chains.underlying.close|pricehistory.candles.*.close,"""recomputing only from price_bars_1m (bar close, UTC 1m grid). """
db.py,2645,TIME_NOW_FALLBACK,,,"_wall_time.time(),"
db.py,2663,,close|last,chains.underlying.close|pricehistory.candles.*.close|chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""anchor is now last completed price_bars_1m close (bar_end_ts_utc <= ts_utc). """
db.py,2690,TIME_NOW_FALLBACK,,,"_wall_time.time(),"
db.py,2765,,low,pricehistory.candles.*.low,"impact_level: str = ""LOW"","
db.py,2806,,open,pricehistory.candles.*.open,"Completed bars only; bar_start_ts_utc matches Candle.ts (epoch seconds, bar open)."
db.py,2826,,close|high|low|open,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open,"o, h, lo, c = float(b.open), float(b.high), float(b.low), float(b.close)"
db.py,2827,DEFAULT_ZERO_OR,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"vol = float(getattr(b, ""volume"", 0) or 0)"
db.py,2829,GET_DEFAULT_ZERO,,,"raw_ts = b.get(""datetime"", b.get(""ts"", b.get(""timestamp"", b.get(""_ts"", 0))))"
db.py,2836,,open,pricehistory.candles.*.open,"o = float(b[""open""])"
db.py,2837,,high,pricehistory.candles.*.high,"h = float(b[""high""])"
db.py,2838,,low,pricehistory.candles.*.low,"lo = float(b[""low""])"
db.py,2839,,close,chains.underlying.close|pricehistory.candles.*.close,"c = float(b[""close""])"
db.py,2842,DEFAULT_ZERO_OR|GET_DEFAULT_ZERO,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"vol = float(b.get(""volume"", 0) or 0)"
db.py,2881,,close|high|low|open|volume,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"open, high, low, close, volume, source)"
db.py,2885,,open,pricehistory.candles.*.open,"open = excluded.open,"
db.py,2886,,high,pricehistory.candles.*.high,"high = excluded.high,"
db.py,2887,,low,pricehistory.candles.*.low,"low = excluded.low,"
db.py,2888,,close,chains.underlying.close|pricehistory.candles.*.close,"close = excluded.close,"
db.py,2889,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"volume = excluded.volume,"
db.py,2897,TIME_NOW_FALLBACK,,,tz_eval = float(_wall_time.time())
db.py,2913,,close|last,chains.underlying.close|pricehistory.candles.*.close|chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,anchor_close = close of the last price_bars_1m row with bar_end_ts_utc <= T
db.py,2914,,close,chains.underlying.close|pricehistory.candles.*.close,forward_close = close of the bar with bar_start_ts_utc = floor((T+N*60)/60)*60
db.py,2941,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_start_ts_utc, close FROM price_bars_1m"
db.py,2946,,close,chains.underlying.close|pricehistory.candles.*.close,"close_by_start[float(r[""bar_start_ts_utc""])] = float(r[""close""])"
db.py,2950,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_end_ts_utc, close FROM price_bars_1m"
db.py,2957,,close,chains.underlying.close|pricehistory.candles.*.close,"bar_end_closes = [float(r[""close""]) for r in bar_end_rows]"
db.py,3024,TIME_NOW_FALLBACK,,,tz = float(_wall_time.time())
db.py,3073,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_start_ts_utc, close FROM price_bars_1m"
db.py,3078,,close,chains.underlying.close|pricehistory.candles.*.close,"close_by_start[float(r[""bar_start_ts_utc""])] = float(r[""close""])"
db.py,3081,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_end_ts_utc, close FROM price_bars_1m"
db.py,3088,,close,chains.underlying.close|pricehistory.candles.*.close,"bar_end_closes = [float(r[""close""]) for r in bar_end_rows]"
db.py,3115,TIME_NOW_FALLBACK,,,tz = float(ts_eval_utc if ts_eval_utc is not None else _wall_time.time())
db.py,3146,TIME_NOW_FALLBACK,,,tz = float(_wall_time.time())
db.py,3217,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_start_ts_utc, close FROM price_bars_1m"
db.py,3222,,close,chains.underlying.close|pricehistory.candles.*.close,"close_by_start[float(r[""bar_start_ts_utc""])] = float(r[""close""])"
db.py,3226,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_end_ts_utc, close FROM price_bars_1m"
db.py,3233,,close,chains.underlying.close|pricehistory.candles.*.close,"bar_end_closes = [float(r[""close""]) for r in bar_end_rows]"
db.py,3846,DEFAULT_ZERO_OR,,,"""up"":   row[f""pred_{horizon}_up_prob""]   or 0,"
db.py,3847,DEFAULT_ZERO_OR,,,"""down"": row[f""pred_{horizon}_down_prob""] or 0,"
db.py,3848,DEFAULT_ZERO_OR,,,"""flat"": row[f""pred_{horizon}_flat_prob""] or 0,"
db.py,4027,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_end_ts_utc, close FROM price_bars_1m"
db.py,4244,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_start_ts_utc, close FROM price_bars_1m"
db.py,4249,,close,chains.underlying.close|pricehistory.candles.*.close,"close_by_start[float(r[""bar_start_ts_utc""])] = float(r[""close""])"
db.py,4253,,close,chains.underlying.close|pricehistory.candles.*.close,"SELECT bar_end_ts_utc, close FROM price_bars_1m"
db.py,4260,,close,chains.underlying.close|pricehistory.candles.*.close,"bar_end_closes = [float(r[""close""]) for r in bar_end_rows]"
db.py,4516,,close|high|low|open|volume,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.high|pricehistory.candles.*.low|pricehistory.candles.*.open|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"{""datetime"": bs, ""open"": c - 0.02, ""high"": c + 0.02, ""low"": c - 0.02, ""close"": c, ""volume"": 1000.0}"
db.py,4525,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"level_name=""Call Gamma Wall"", level_value=685.0,"
db_authority.py,9,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,is required (alternate volume / recovery).
db_health_audit.py,147,DEFAULT_ZERO_OR,,,"""out_of_range"": r_fr[2] or 0,"
db_health_audit.py,235,,delta,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta,"""delta"": round(sf - rec, 4),"
db_health_audit.py,294,DEFAULT_ZERO_OR,,,"if int(nz.get(""out_of_range"") or 0) > 0:"
db_health_audit.py,340,DEFAULT_ZERO_OR,,,"int(fr.get(""mismatch_stored_vs_recompute"") or 0)"
db_health_audit.py,341,DEFAULT_ZERO_OR,,,"+ int(fr.get(""null_stale"") or 0)"
db_health_audit.py,343,DEFAULT_ZERO_OR,,,"scanned = int(fr.get(""rows_scanned"") or 0)"
db_health_audit.py,353,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
db_safety.py,79,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
db_safety.py,110,GET_DEFAULT_ZERO,,,"a = int(after.get(k, 0))"
db_safety.py,120,,open,pricehistory.candles.*.open,"with path.open(""rb"") as f:"
db_safety.py,158,TIME_NOW_FALLBACK,,,"""unix_ts"": time.time(),"
debug_flow_snapshot.py,47,,openInterest,chains.callExpDateMap.*.openInterest|chains.putExpDateMap.*.openInterest,"""openInterest"": ct.get(""openInterest""),"
debug_flow_snapshot.py,43,,totalVolume|volume,chains.callExpDateMap.*.totalVolume|chains.putExpDateMap.*.totalVolume|chains.underlying.totalVolume|movers.screeners.*.totalVolume|quotes.extended.totalVolume|quotes.quote.totalVolume|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"total_volume = ct.get(""""totalVolume"""") if ct.get(""""totalVolume"""") is not None else ct.get(""""volume"""")"""
debug_flow_snapshot.py,51,,delta,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta,"""delta"": ct.get(""delta""),"
debug_flow_snapshot.py,52,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"""gamma"": ct.get(""gamma""),"
debug_flow_snapshot.py,53,,vega,chains.callExpDateMap.*.vega|chains.putExpDateMap.*.vega,"""vega"": ct.get(""vega""),"
debug_flow_snapshot.py,54,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"""volatility"": ct.get(""volatility""),"
debug_flow_snapshot.py,55,DATE_DIFF_DTE,daysToExpiration,chains.callExpDateMap.*.daysToExpiration|chains.daysToExpiration|chains.putExpDateMap.*.daysToExpiration,"""daysToExpiration"": ct.get(""daysToExpiration""),"
debug_flow_snapshot.py,57,,multiplier,chains.callExpDateMap.*.multiplier|chains.putExpDateMap.*.multiplier,"""multiplier"": ct.get(""multiplier""),"
debug_flow_snapshot.py,57,DATE_DIFF_DTE,expirationDate,chains.callExpDateMap.*.expirationDate|chains.putExpDateMap.*.expirationDate,"""expirationDate"": ct.get(""expirationDate""),"
debug_flow_snapshot.py,86,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
distance_option_a_backfill_v1.py,13,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,python distance_option_a_backfill_v1.py --mark-writers-on --db data/ed_console.db
distance_option_a_backfill_v1.py,122,TIME_NOW_FALLBACK,,,ts = int(time.time())
distance_option_a_backfill_v1.py,284,TIME_NOW_FALLBACK,,,"(FLAG_KEY, FLAG_IN_PROGRESS, time.time()),"
distance_option_a_backfill_v1.py,348,TIME_NOW_FALLBACK,,,"(FLAG_KEY, FLAG_COMPLETE, time.time()),"
distance_option_a_backfill_v1.py,368,TIME_NOW_FALLBACK,,,"(FLAG_KEY, restore, time.time()),"
distance_option_a_backfill_v1.py,373,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
distance_option_a_backfill_v1.py,398,TIME_NOW_FALLBACK,,,"(FLAG_KEY, FLAG_WRITERS_ON, time.time()),"
distance_option_a_backfill_v1.py,402,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
distance_option_a_backfill_v1.py,417,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,"""--mark-writers-on"","
distance_option_a_backfill_v1.py,466,,close,chains.underlying.close|pricehistory.candles.*.close,conn.close()
distance_option_a_backfill_v1.py,483,GET_DEFAULT_ZERO,,,"mean_sz = cov.get(""mean_pool_size"", 0.0)"
eval_metrics_store.py,2,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,eval_metrics_store.py — Persist last full-RTH evaluation metrics for dashboard (What the Data Says).
event_risk.py,7,,high,pricehistory.candles.*.high,"- **Macro:** Fed FOMC pdf/calendar, BLS CPI schedule, CBOE holiday calendar — curate high-impact ET dates into MACRO_ALERT_DATES or load JSON at startup."
event_risk.py,47,,high,pricehistory.candles.*.high,"level: ""none"" | ""elevated"" | ""high"""
event_risk.py,66,,high,pricehistory.candles.*.high,"return ""high"", ""; "".join(reasons)"
feature_contracts.py,13,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"""volatility"","
feature_contracts.py,61,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"return ""volatility"""
feature_contracts.py,68,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"if ""volume"" in n or ""imbalance"" in n or ""flow"" in n:"
feature_contracts.py,80,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"""gamma"","
feature_contracts.py,81,,delta,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta,"""delta"","
feature_contracts.py,198,,low,pricehistory.candles.*.low,"row[""combined_conviction""] = ""low"""
governed_stack_contract.py,43,,low,pricehistory.candles.*.low,"3) Explicit uniform (1/3, 1/3) with confidence \""low\"" when no base tri-class signal exists."
